gene_id,standard_DEG,treat_DEG
RP11-690I21.2,FALSE,TRUE
ADCYAP1,FALSE,FALSE
CMC4,FALSE,TRUE
RP11-443C10.1,FALSE,FALSE
CIDEB,FALSE,TRUE
RP1-50J22.4,FALSE,FALSE
GNAS,FALSE,TRUE
LINC01021,FALSE,FALSE
RP1-169K13.3,FALSE,FALSE
CHRNG,FALSE,FALSE
RSPRY1,FALSE,TRUE
CDKL3,FALSE,TRUE
HIST2H2AA4,FALSE,TRUE
RP11-281P23.1,FALSE,FALSE
MYO1D,FALSE,TRUE
FAM149B1,FALSE,TRUE
RP11-324I22.4,FALSE,TRUE
RP5-837I24.1,FALSE,FALSE
AGAP10P,FALSE,TRUE
MAN1B1-AS1,FALSE,TRUE
PRB2,FALSE,FALSE
MGAT1,FALSE,TRUE
RP1-128M12.3,FALSE,FALSE
RP11-534L20.5,FALSE,FALSE
TPT1P9,FALSE,TRUE
NCBP2-AS1,FALSE,FALSE
TMEM38A,FALSE,TRUE
KRT8P41,FALSE,FALSE
AC008280.3,FALSE,FALSE
ZMYND10,FALSE,TRUE
PSMG2,FALSE,TRUE
U47924.31,FALSE,TRUE
BNC1,FALSE,FALSE
S100B,FALSE,TRUE
RP11-392P7.6,FALSE,TRUE
RP11-2K6.1,FALSE,FALSE
LSM2,FALSE,TRUE
HOXC5,FALSE,TRUE
CTD-2639E6.4,FALSE,FALSE
U91328.22,FALSE,TRUE
AC009237.11,FALSE,TRUE
MSN,FALSE,TRUE
DNM1P28,FALSE,FALSE
MTF2,FALSE,TRUE
CDCP1,FALSE,TRUE
TRGV4,FALSE,TRUE
RP11-351M8.2,FALSE,FALSE
HS2ST1,FALSE,TRUE
SEMA5B,FALSE,TRUE
AGA,FALSE,TRUE
ZNF285B,FALSE,FALSE
RP5-998N21.10,FALSE,FALSE
PGLYRP1,FALSE,FALSE
PTH2R,FALSE,TRUE
IRX3,FALSE,TRUE
SGK1,FALSE,TRUE
NDUFB10,FALSE,TRUE
ERI3-IT1,FALSE,FALSE
WDR11,FALSE,TRUE
AC104057.1,FALSE,TRUE
MGST2,FALSE,TRUE
RP1-223E5.4,FALSE,TRUE
S100A13,FALSE,TRUE
CTD-2270L9.4,FALSE,TRUE
ALG10,FALSE,TRUE
VWA5B2,FALSE,TRUE
ZNF414,FALSE,TRUE
ZNF101,FALSE,TRUE
ARGLU1,FALSE,TRUE
OR7E100P,FALSE,FALSE
DCTD,FALSE,TRUE
AF064858.8,FALSE,TRUE
ACTG1P17,FALSE,TRUE
MRPL14,FALSE,TRUE
SFRP2,FALSE,TRUE
GIPC1,FALSE,TRUE
ZNF311,FALSE,TRUE
SYT3,FALSE,TRUE
TMEM68,FALSE,TRUE
TCTEX1D4,FALSE,FALSE
NLGN2,FALSE,TRUE
EEF1G,FALSE,TRUE
CX3CL1,FALSE,TRUE
CTA-228A9.3,FALSE,TRUE
ARMC4,FALSE,TRUE
THEM5,FALSE,TRUE
FMR1-AS1,FALSE,FALSE
NFYB,FALSE,TRUE
RP11-665C16.6,FALSE,FALSE
FGF12,FALSE,TRUE
XIST,FALSE,TRUE
CTD-2600H12.2,FALSE,TRUE
PSMD5-AS1,FALSE,TRUE
FLJ44511,FALSE,TRUE
RP11-573D15.1,FALSE,FALSE
CUEDC2,FALSE,TRUE
RP11-466G12.2,FALSE,TRUE
ANKRD1,FALSE,FALSE
RP11-731F5.2,FALSE,FALSE
RP11-153M7.3,FALSE,TRUE
TBC1D15,FALSE,TRUE
CH17-360D5.1,FALSE,FALSE
RP11-686G8.2,FALSE,TRUE
PLEKHM3,FALSE,TRUE
CTC-492K19.4,FALSE,FALSE
CTC-336P14.1,FALSE,FALSE
GAPDHP2,FALSE,FALSE
RPL7P18,FALSE,FALSE
C14orf1,FALSE,TRUE
GTDC1,FALSE,TRUE
RP11-582J16.5,FALSE,TRUE
MRPL27,FALSE,TRUE
EDNRB,FALSE,TRUE
CTD-2583A14.11,FALSE,TRUE
SGTB,FALSE,TRUE
LINC00163,FALSE,FALSE
RN7SL393P,FALSE,FALSE
TUBBP9,FALSE,FALSE
MTA3,FALSE,TRUE
HNRNPA1P62,FALSE,FALSE
AMPD3,FALSE,TRUE
RP11-142O6.1,FALSE,FALSE
CSTF3,FALSE,TRUE
RP11-20G13.5,FALSE,FALSE
AC034220.3,FALSE,TRUE
RP11-66B24.1,FALSE,FALSE
RP11-1090M7.3,FALSE,FALSE
FAM214A,FALSE,TRUE
FAM150A,FALSE,FALSE
RP11-109P11.1,FALSE,FALSE
RN7SL481P,FALSE,FALSE
XXbac-BPG252P9.9,FALSE,TRUE
CTD-2024P10.2,FALSE,FALSE
AC053503.4,FALSE,TRUE
SLC6A11,FALSE,FALSE
AC093495.4,FALSE,TRUE
HSP90B3P,FALSE,FALSE
RP11-24J19.1,FALSE,FALSE
TMEM39B,FALSE,TRUE
RP11-149B9.2,FALSE,FALSE
FSHR,FALSE,TRUE
OXCT2,FALSE,TRUE
RP11-433J8.1,FALSE,FALSE
GS1-393G12.13,FALSE,FALSE
RP11-57A19.2,FALSE,FALSE
PLEKHH1,FALSE,TRUE
RP11-519G16.3,FALSE,FALSE
LMTK3,FALSE,TRUE
CYP3A43,FALSE,FALSE
RP11-977G19.5,FALSE,TRUE
RPS19P1,FALSE,FALSE
RP11-297N6.4,FALSE,TRUE
RP11-104F15.9,FALSE,FALSE
GCHFR,FALSE,TRUE
ANKRD18A,FALSE,TRUE
RRP7BP,FALSE,TRUE
IMPA2,FALSE,TRUE
VN1R20P,FALSE,TRUE
OR4F21,FALSE,FALSE
TNFRSF6B,FALSE,TRUE
REL,FALSE,TRUE
TRBV6-1,FALSE,FALSE
MINK1,FALSE,TRUE
RPL37P23,FALSE,FALSE
CTC-255N20.1,FALSE,FALSE
CACNB1,FALSE,TRUE
SCRG1,FALSE,TRUE
CTD-2372A4.1,FALSE,FALSE
PLA2G4C-AS1,FALSE,FALSE
RP11-276E15.4,FALSE,FALSE
RP11-350N15.3,FALSE,FALSE
PPIAP2,FALSE,FALSE
LINC01273,FALSE,TRUE
OR2A4,FALSE,FALSE
CTD-2541J13.2,FALSE,FALSE
RP11-90B22.1,FALSE,FALSE
RP11-384C4.2,FALSE,TRUE
PTRHD1,FALSE,TRUE
CD8B,FALSE,TRUE
KCNJ2,FALSE,TRUE
C16orf71,FALSE,TRUE
CROCC,FALSE,TRUE
RP11-44N21.4,FALSE,FALSE
USP25,FALSE,TRUE
KRT37,FALSE,FALSE
PTPRG,FALSE,TRUE
SEC24A,FALSE,TRUE
AC007386.4,FALSE,TRUE
OXR1,FALSE,TRUE
RP11-1280N14.3,FALSE,TRUE
LINC01229,FALSE,FALSE
CTD-3222D19.8,FALSE,TRUE
TRGV10,FALSE,FALSE
MED15P9,FALSE,FALSE
TLX1,FALSE,FALSE
PIGCP1,FALSE,TRUE
SLC35E2B,FALSE,TRUE
TMEM184B,FALSE,TRUE
RP11-522B15.1,FALSE,FALSE
SRSF4,FALSE,TRUE
RPL12P38,FALSE,TRUE
NUDT11,FALSE,FALSE
RP5-899B16.1,FALSE,FALSE
RP11-923I11.6,FALSE,TRUE
PFDN2,FALSE,TRUE
RBBP8,FALSE,TRUE
NGB,FALSE,FALSE
RP11-626H12.1,FALSE,FALSE
SERTAD4,FALSE,TRUE
AC010761.8,FALSE,TRUE
AAMP,FALSE,TRUE
RASL10A,FALSE,TRUE
TM4SF19-TCTEX1D2,FALSE,FALSE
LY6G6C,FALSE,FALSE
IQCF3,FALSE,TRUE
SEPHS1P6,FALSE,FALSE
AGAP11,FALSE,TRUE
ZNF460,FALSE,TRUE
RP11-723O4.9,FALSE,TRUE
ST6GALNAC4P1,FALSE,FALSE
AL133243.4,FALSE,FALSE
RPL21P116,FALSE,FALSE
RPL13AP6,FALSE,FALSE
TMEM254,FALSE,TRUE
RP4-621N11.2,FALSE,FALSE
EMC1,FALSE,TRUE
CTD-2165H16.3,FALSE,FALSE
FBXL7,FALSE,TRUE
RP11-338N10.3,FALSE,FALSE
RHOQP3,FALSE,FALSE
RP13-554M15.7,FALSE,TRUE
RP11-1399P15.1,FALSE,TRUE
RP11-826N14.2,FALSE,FALSE
SLC39A3,FALSE,TRUE
KPTN,FALSE,TRUE
SH3BP5-AS1,FALSE,TRUE
C7orf50,FALSE,TRUE
EEF1DP2,FALSE,TRUE
FGFR4,FALSE,TRUE
RP11-654A16.3,FALSE,FALSE
NOXO1,FALSE,TRUE
RP11-143K11.7,FALSE,TRUE
RP11-503C24.6,FALSE,TRUE
CD74,FALSE,TRUE
RP11-707O23.1,FALSE,TRUE
PPP2CB,FALSE,TRUE
RP11-187C18.3,FALSE,TRUE
GMPS,FALSE,TRUE
PBRM1,FALSE,TRUE
OOSP1,FALSE,FALSE
PAK3,FALSE,TRUE
CDHR4,FALSE,FALSE
KIF21A,FALSE,TRUE
bP-2189O9.2,FALSE,FALSE
QRICH2,FALSE,TRUE
ZSCAN12,FALSE,TRUE
RP11-685M7.3,FALSE,TRUE
TAF9,FALSE,TRUE
RPL39P3,FALSE,FALSE
FLJ30679,FALSE,FALSE
CTD-2313J17.6,FALSE,FALSE
RP11-807H17.1,FALSE,TRUE
RP1-69D17.4,FALSE,FALSE
TRAPPC2B,FALSE,TRUE
SNAP91,FALSE,FALSE
RP11-52B19.1,FALSE,FALSE
RP11-480D4.7,FALSE,FALSE
CH17-262A2.1,FALSE,TRUE
RP11-111F5.3,FALSE,FALSE
RP11-44N21.3,FALSE,FALSE
ARL16,FALSE,TRUE
GS1-184P14.2,FALSE,FALSE
CTD-2410N18.3,FALSE,TRUE
AC068535.2,FALSE,FALSE
CTB-43E15.2,FALSE,FALSE
CTD-2354A18.1,FALSE,FALSE
CTD-2514C3.1,FALSE,FALSE
CSGALNACT2,FALSE,TRUE
THUMPD3,FALSE,TRUE
RP11-603J24.14,FALSE,FALSE
KRTAP5-1,FALSE,FALSE
IGF2BP1,FALSE,TRUE
PRICKLE4,FALSE,TRUE
TUSC2,FALSE,TRUE
GGT8P,FALSE,FALSE
MPL,FALSE,TRUE
HTR1F,FALSE,TRUE
XXYLT1-AS2,FALSE,FALSE
CACNA1G-AS1,FALSE,TRUE
RP11-455P21.3,FALSE,FALSE
RP11-354E11.2,FALSE,FALSE
CTC-506B8.1,FALSE,FALSE
RPL36AP26,FALSE,FALSE
CDC42,FALSE,TRUE
LINC01011,FALSE,TRUE
CTA-313A17.3,FALSE,FALSE
RP11-167P20.1,FALSE,FALSE
FAIM,FALSE,TRUE
BRI3BP,FALSE,TRUE
LRRC49,FALSE,TRUE
TGDS,FALSE,TRUE
LINC01183,FALSE,FALSE
RN7SKP160,FALSE,FALSE
AC004019.10,FALSE,FALSE
RP11-403I13.8,FALSE,TRUE
CYCSP24,FALSE,FALSE
GLRX3P2,FALSE,FALSE
TRAV4,FALSE,FALSE
RP4-811H24.9,FALSE,FALSE
IGKV2D-40,FALSE,FALSE
CTD-2290P7.1,FALSE,FALSE
NAV1,FALSE,TRUE
AKR1E2,FALSE,TRUE
CRIP2,FALSE,TRUE
NUDT14,FALSE,TRUE
ARHGAP15,FALSE,TRUE
RP11-465B22.3,FALSE,TRUE
RP11-240G22.5,FALSE,TRUE
ADAMTS9-AS1,FALSE,TRUE
RYR3,FALSE,TRUE
MSANTD1,FALSE,TRUE
SEMA3B,FALSE,TRUE
MTND4P15,FALSE,FALSE
LINC01517,FALSE,FALSE
ZNF720,FALSE,TRUE
SLC27A6,FALSE,FALSE
AC015933.2,FALSE,FALSE
JPH3,FALSE,FALSE
C10orf105,FALSE,FALSE
LINC00642,FALSE,FALSE
RP11-141J13.3,FALSE,FALSE
CTD-2165H16.4,FALSE,TRUE
RP11-45A17.4,FALSE,FALSE
CELSR1,FALSE,TRUE
RP11-87E22.2,FALSE,FALSE
SPRR3,FALSE,FALSE
ADPRH,FALSE,TRUE
PITX1,FALSE,FALSE
RP11-334E6.3,FALSE,FALSE
RP4-730K3.3,FALSE,TRUE
YTHDC2,FALSE,TRUE
FRMD8,FALSE,TRUE
PMS2P1,FALSE,TRUE
RP5-942I16.1,FALSE,FALSE
IFIH1,FALSE,TRUE
AC093724.2,FALSE,TRUE
AC000403.4,FALSE,TRUE
STRN,FALSE,TRUE
MAPRE1P3,FALSE,FALSE
KCNK7,FALSE,TRUE
RP11-475I24.9,FALSE,TRUE
CTD-2015B23.2,FALSE,TRUE
RP11-347C12.3,FALSE,TRUE
AC009502.4,FALSE,FALSE
CYP2C18,FALSE,TRUE
RFPL4AL1,FALSE,FALSE
PAXBP1-AS1,FALSE,TRUE
GPHN,FALSE,TRUE
RP11-351J23.1,FALSE,FALSE
TMEM185B,FALSE,TRUE
IL1B,FALSE,TRUE
RP11-676J12.9,FALSE,FALSE
STK24-AS1,FALSE,TRUE
UBAP2,FALSE,TRUE
MTMR11,FALSE,TRUE
RP11-21L23.2,FALSE,TRUE
SCAMP2,FALSE,TRUE
TGFB1,FALSE,TRUE
RP11-61L19.3,FALSE,TRUE
ZMYND19P1,FALSE,FALSE
RP11-261C10.5,FALSE,TRUE
RP5-1050D4.4,FALSE,FALSE
TMEM173,FALSE,TRUE
RP11-74E22.3,FALSE,TRUE
RP1-102E24.8,FALSE,TRUE
UNG,FALSE,TRUE
GNRH1,FALSE,TRUE
PDHX,FALSE,TRUE
RHOA,FALSE,TRUE
RP11-106M3.1,FALSE,FALSE
MATN1-AS1,FALSE,TRUE
B3GAT3P1,FALSE,FALSE
LINC01552,FALSE,FALSE
AC079305.11,FALSE,FALSE
RP11-893F2.14,FALSE,FALSE
CARD8,FALSE,TRUE
RN7SL5P,FALSE,FALSE
NANOGNBP3,FALSE,FALSE
MRPL35,FALSE,TRUE
RP11-385F5.4,FALSE,TRUE
PDLIM3,FALSE,TRUE
ERH,FALSE,TRUE
KRT87P,FALSE,FALSE
CPSF2,FALSE,TRUE
CADM4,FALSE,TRUE
TTC1,FALSE,TRUE
ACSS2,FALSE,TRUE
RP11-694I15.7,FALSE,FALSE
ONECUT3,FALSE,FALSE
DOHH,FALSE,TRUE
C1orf54,FALSE,TRUE
RP11-329B9.3,FALSE,TRUE
WDR74,FALSE,TRUE
CD99,FALSE,TRUE
RP11-886P16.10,FALSE,FALSE
INPP5K,FALSE,TRUE
LINC00846,FALSE,FALSE
NCR3LG1,FALSE,TRUE
GOLGA8Q,FALSE,TRUE
FAM90A26,FALSE,FALSE
CTC-325H20.7,FALSE,FALSE
KLRB1,FALSE,TRUE
RP13-672B3.2,FALSE,FALSE
SPCS2P4,FALSE,TRUE
KCNAB3,FALSE,TRUE
IRX6,FALSE,TRUE
COL22A1,FALSE,TRUE
TDP1,FALSE,TRUE
CTD-2314G24.2,FALSE,FALSE
KRT6C,FALSE,FALSE
FAM205BP,FALSE,FALSE
RBMXL2,FALSE,FALSE
RP11-507M3.1,FALSE,TRUE
PAPPA,FALSE,TRUE
LINC01125,FALSE,TRUE
RP11-330O11.3,FALSE,TRUE
IGKV2D-29,FALSE,FALSE
HTRA2,FALSE,TRUE
WASH1,FALSE,TRUE
RP13-991F5.2,FALSE,FALSE
ELAVL2,FALSE,TRUE
LRRC37A4P,FALSE,TRUE
RPS23P8,FALSE,TRUE
HEXA,FALSE,TRUE
MFAP1,FALSE,TRUE
LINC00266-1,FALSE,FALSE
RP4-683M8.2,FALSE,FALSE
TMEM99,FALSE,TRUE
OGFR-AS1,FALSE,FALSE
RP11-266A24.1,FALSE,FALSE
HSPA8P9,FALSE,FALSE
NUPL2,FALSE,TRUE
RP11-16E23.5,FALSE,FALSE
RP11-777F6.3,FALSE,FALSE
PRPSAP1,FALSE,TRUE
LRCH4,FALSE,TRUE
RP11-113K21.6,FALSE,FALSE
RP11-360I2.1,FALSE,FALSE
RP11-549B18.3,FALSE,FALSE
SNCG,FALSE,TRUE
NCDN,FALSE,TRUE
DRD4,FALSE,TRUE
XX-C2158C6.1,FALSE,FALSE
NDUFB2,FALSE,TRUE
GS1-124K5.3,FALSE,TRUE
XXbac-BPG246D15.9,FALSE,TRUE
EIF4G1,FALSE,TRUE
EBNA1BP2,FALSE,TRUE
DSC2,FALSE,TRUE
LRCH3,FALSE,TRUE
AC011738.4,FALSE,FALSE
RP11-802D6.1,FALSE,FALSE
TMEM64,FALSE,TRUE
PBX2P1,FALSE,TRUE
RPL29P14,FALSE,FALSE
RP11-424M24.5,FALSE,TRUE
TOMM6,FALSE,TRUE
CTD-3035K23.6,FALSE,FALSE
GAPDHP72,FALSE,FALSE
RP11-449J21.3,FALSE,TRUE
C11orf45,FALSE,TRUE
MYH13,FALSE,FALSE
RP11-626K17.3,FALSE,FALSE
MT-TE,FALSE,FALSE
RAP1GAP2,FALSE,TRUE
PRKAR1A,FALSE,TRUE
C10orf142,FALSE,FALSE
RP11-515O17.2,FALSE,TRUE
KIAA0196-AS1,FALSE,FALSE
RARRES2P1,FALSE,TRUE
LINC00635,FALSE,FALSE
SLC38A8,FALSE,FALSE
ARFGEF3,FALSE,TRUE
ISG15,FALSE,TRUE
RP11-288H12.3,FALSE,TRUE
CPA2,FALSE,FALSE
RP11-29H23.6,FALSE,FALSE
TRAV6,FALSE,FALSE
RP11-706P11.2,FALSE,FALSE
RP11-153F5.7,FALSE,FALSE
CTB-134H23.3,FALSE,TRUE
LLNLR-304G9.1,FALSE,FALSE
PRELID1P1,FALSE,TRUE
RP11-578F21.9,FALSE,FALSE
AC007743.1,FALSE,TRUE
RP11-430L17.1,FALSE,FALSE
LINC00173,FALSE,TRUE
KRT73,FALSE,FALSE
S1PR4,FALSE,TRUE
CUTA,FALSE,TRUE
ZNF619,FALSE,TRUE
JCHAIN,FALSE,TRUE
IGLV1-41,FALSE,FALSE
RP11-79L9.2,FALSE,FALSE
LRRC27,FALSE,TRUE
AC147651.4,FALSE,TRUE
TBC1D29,FALSE,TRUE
RPS18P12,FALSE,FALSE
BLK,FALSE,FALSE
ZNF225,FALSE,TRUE
RP11-759A24.2,FALSE,FALSE
SLC35A1,FALSE,TRUE
PRR5,FALSE,TRUE
SMCHD1,FALSE,TRUE
PAICSP1,FALSE,FALSE
TG,FALSE,TRUE
ZHX1-C8orf76,FALSE,TRUE
RP11-119F19.5,FALSE,TRUE
RAB30,FALSE,TRUE
TMA7,FALSE,TRUE
CTD-2325M2.1,FALSE,FALSE
TTC37,FALSE,TRUE
BIRC2,FALSE,TRUE
GPR35,FALSE,TRUE
CLDN6,FALSE,FALSE
AC009133.21,FALSE,TRUE
RP1-179N16.6,FALSE,TRUE
NPIPA8,FALSE,TRUE
N4BP2,FALSE,TRUE
PRPF40B,FALSE,TRUE
RP3-509I19.1,FALSE,FALSE
RP11-160E2.6,FALSE,FALSE
NPFFR1,FALSE,FALSE
PYGO1,FALSE,TRUE
RP11-1C8.5,FALSE,FALSE
DECR2,FALSE,TRUE
RP3-412A9.17,FALSE,FALSE
RP4-555D20.4,FALSE,TRUE
C15orf38-AP3S2,FALSE,TRUE
ELMOD3,FALSE,TRUE
MYBPC2,FALSE,FALSE
R3HDM2,FALSE,TRUE
CTD-2544N14.3,FALSE,FALSE
RP1-111C20.4,FALSE,TRUE
FBXL13,FALSE,TRUE
YWHAEP7,FALSE,TRUE
FTO,FALSE,TRUE
RP11-71H17.1,FALSE,FALSE
HOXB-AS4,FALSE,TRUE
LLNLR-268E12.1,FALSE,TRUE
CTD-2587H19.2,FALSE,FALSE
SAP25,FALSE,FALSE
TRGV2,FALSE,FALSE
RP11-466F5.8,FALSE,TRUE
TNFSF13,FALSE,TRUE
C16orf47,FALSE,FALSE
SPG21,FALSE,TRUE
MRPS36P5,FALSE,FALSE
AMHR2,FALSE,FALSE
LINC00200,FALSE,FALSE
AC010168.1,FALSE,FALSE
PTPRA,FALSE,TRUE
C12orf66,FALSE,TRUE
RP11-105N14.1,FALSE,TRUE
MAST2,FALSE,TRUE
DYNC2LI1,FALSE,TRUE
RP11-227D13.2,FALSE,FALSE
RP11-685B14.1,FALSE,FALSE
RP11-147L13.8,FALSE,TRUE
GJB3,FALSE,TRUE
WWC3,FALSE,TRUE
DLX5,FALSE,TRUE
RP11-416H1.2,FALSE,FALSE
RP11-379B18.5,FALSE,TRUE
POU3F3,FALSE,TRUE
MFSD6,FALSE,TRUE
RP4-718P11.1,FALSE,FALSE
ADCYAP1R1,FALSE,FALSE
ITGA2B,FALSE,TRUE
CTD-2545M3.2,FALSE,FALSE
CH17-78J1.1,FALSE,FALSE
TRDV1,FALSE,FALSE
FABP7,FALSE,FALSE
LINC01597,FALSE,TRUE
ZBTB14,FALSE,TRUE
RP11-455O6.9,FALSE,FALSE
CDKAL1,FALSE,TRUE
HEXDC,FALSE,TRUE
AC007292.7,FALSE,FALSE
TSFM,FALSE,TRUE
RP11-486I11.2,FALSE,TRUE
RP11-448G4.2,FALSE,FALSE
RPS3AP29,FALSE,FALSE
LZTFL1,FALSE,TRUE
RP11-219E7.1,FALSE,FALSE
LINC00470,FALSE,FALSE
OR7E22P,FALSE,FALSE
AF064858.11,FALSE,TRUE
RP11-697E2.6,FALSE,TRUE
TPD52L1,FALSE,TRUE
PRR4,FALSE,TRUE
LINC01562,FALSE,FALSE
SMC4,FALSE,TRUE
TSSK3,FALSE,TRUE
ODF3,FALSE,FALSE
ASPSCR1,FALSE,TRUE
DUT,FALSE,TRUE
PSG9,FALSE,FALSE
SNX1,FALSE,TRUE
RP11-274B18.3,FALSE,FALSE
RP13-516M14.10,FALSE,TRUE
CTD-2588C8.8,FALSE,FALSE
CBY1,FALSE,TRUE
NUDT16P1,FALSE,TRUE
ADORA2B,FALSE,FALSE
CTD-3236F5.1,FALSE,FALSE
RP11-274B21.2,FALSE,TRUE
MRPL37,FALSE,TRUE
DPH6,FALSE,TRUE
CCT6P3,FALSE,TRUE
RP11-5P18.10,FALSE,TRUE
RP11-231C14.6,FALSE,FALSE
AVPR1B,FALSE,TRUE
OR2A1-AS1,FALSE,TRUE
RP11-325K4.3,FALSE,TRUE
RP11-255E6.6,FALSE,TRUE
NIPBL,FALSE,TRUE
MICALCL,FALSE,TRUE
SERPING1,FALSE,TRUE
RP11-288L9.4,FALSE,FALSE
MAD2L1BP,FALSE,TRUE
PLEK2,FALSE,TRUE
FAM78B,FALSE,TRUE
CTB-186H2.3,FALSE,FALSE
C1QL2,FALSE,FALSE
NFKBID,FALSE,TRUE
RP11-218F10.3,FALSE,TRUE
RP11-325L12.5,FALSE,FALSE
MIR205HG,FALSE,FALSE
RP11-817G13.3,FALSE,FALSE
PHBP6,FALSE,FALSE
C8orf59,FALSE,TRUE
RP11-407G23.2,FALSE,TRUE
ADGRG6,FALSE,TRUE
LINC01399,FALSE,FALSE
ZNF335,FALSE,TRUE
SUPT4H1,FALSE,TRUE
C17orf100,FALSE,FALSE
TMEM222,FALSE,TRUE
RFX3,FALSE,TRUE
TESC,FALSE,TRUE
RN7SL263P,FALSE,FALSE
RND1,FALSE,TRUE
ARNT,FALSE,TRUE
UBE2SP2,FALSE,TRUE
RP11-401F2.3,FALSE,TRUE
HEXIM1,FALSE,TRUE
TTLL13P,FALSE,TRUE
RP11-60L3.3,FALSE,FALSE
RP11-426A6.5,FALSE,TRUE
DHX36,FALSE,TRUE
MORC3,FALSE,TRUE
A4GALT,FALSE,TRUE
CHST15,FALSE,TRUE
IL15RA,FALSE,TRUE
COPS5,FALSE,TRUE
RP11-407G23.7,FALSE,TRUE
HRCT1,FALSE,TRUE
CHN1,FALSE,TRUE
TMEM161B-AS1,FALSE,TRUE
PSPHP1,FALSE,FALSE
RP11-384J4.1,FALSE,FALSE
AC006277.2,FALSE,TRUE
AC009961.2,FALSE,FALSE
CTB-40H15.4,FALSE,FALSE
XCL1,FALSE,FALSE
RPL10A,FALSE,TRUE
BCL10,FALSE,TRUE
DCLRE1CP1,FALSE,FALSE
CTC-543D15.3,FALSE,FALSE
ADGRG3,FALSE,FALSE
CICP3,FALSE,FALSE
IGKV2-29,FALSE,FALSE
IGLV8-61,FALSE,FALSE
RP11-274B21.4,FALSE,TRUE
ENPP7P4,FALSE,FALSE
RP11-395C3.1,FALSE,FALSE
RP11-3P17.4,FALSE,FALSE
BMS1P15,FALSE,FALSE
TBC1D3,FALSE,FALSE
TMEM258,FALSE,TRUE
RPL17,FALSE,TRUE
NUDT19,FALSE,TRUE
POTEJ,FALSE,FALSE
TMPRSS15,FALSE,FALSE
TTC22,FALSE,TRUE
ZNF302,FALSE,TRUE
ST13P19,FALSE,FALSE
CTD-2012K14.6,FALSE,FALSE
AC008993.3,FALSE,TRUE
GNRHR,FALSE,TRUE
CDC25A,FALSE,TRUE
RP3-473L9.4,FALSE,FALSE
RP11-231L11.3,FALSE,FALSE
DNAJC19P5,FALSE,TRUE
VENTX,FALSE,TRUE
RP1-16A9.1,FALSE,FALSE
ATP6AP1,FALSE,TRUE
AC241585.2,FALSE,TRUE
BUD13P1,FALSE,FALSE
GAS5-AS1,FALSE,TRUE
FTH1P22,FALSE,FALSE
DND1,FALSE,FALSE
RP11-307O13.1,FALSE,FALSE
COX11,FALSE,TRUE
RP11-737O24.1,FALSE,FALSE
SH3PXD2A-AS1,FALSE,FALSE
MRRFP1,FALSE,FALSE
VN1R1,FALSE,TRUE
KRT1,FALSE,FALSE
UPF3AP1,FALSE,FALSE
DUSP22,FALSE,TRUE
RPS4XP16,FALSE,TRUE
KCNMB4,FALSE,TRUE
AC092881.1,FALSE,FALSE
TPO,FALSE,FALSE
MED4-AS1,FALSE,FALSE
EXOSC10,FALSE,TRUE
RP11-51J9.5,FALSE,TRUE
TRBV3-1,FALSE,FALSE
IGLV3-27,FALSE,FALSE
RP3-508I15.19,FALSE,TRUE
RP11-342D11.2,FALSE,TRUE
AZIN1,FALSE,TRUE
CT45A11P,FALSE,FALSE
RPS26P11,FALSE,FALSE
CEP128,FALSE,TRUE
Z83851.4,FALSE,TRUE
TUFT1,FALSE,TRUE
RP11-429G19.3,FALSE,FALSE
RP11-47I22.2,FALSE,TRUE
MANEAL,FALSE,TRUE
ZIC5,FALSE,FALSE
RP3-332B22.1,FALSE,FALSE
RP5-888M10.2,FALSE,FALSE
LINC00969,FALSE,TRUE
PROKR2,FALSE,FALSE
RP11-1250I15.2,FALSE,FALSE
FAM45B,FALSE,TRUE
SURF1,FALSE,TRUE
NYAP2,FALSE,FALSE
DST,FALSE,TRUE
SLC31A1P1,FALSE,FALSE
RP11-15J22.8,FALSE,FALSE
SRGAP2D,FALSE,TRUE
SBF2,FALSE,TRUE
USP32P1,FALSE,TRUE
SMARCC1,FALSE,TRUE
pk,FALSE,TRUE
ZNF528,FALSE,TRUE
ZNF512,FALSE,TRUE
C5orf28,FALSE,TRUE
TTC13,FALSE,TRUE
U82695.5,FALSE,FALSE
BMF,FALSE,TRUE
WASH2P,FALSE,TRUE
ALKBH2,FALSE,TRUE
RP11-142E9.1,FALSE,TRUE
CTD-2373H9.3,FALSE,FALSE
ING2,FALSE,TRUE
RP11-674N23.4,FALSE,FALSE
AC079781.8,FALSE,FALSE
CYP4F34P,FALSE,FALSE
AC139099.6,FALSE,FALSE
SCARNA10,FALSE,FALSE
RP5-1009E24.9,FALSE,FALSE
FAM95C,FALSE,TRUE
CH17-174L20.1,FALSE,FALSE
PDLIM1P1,FALSE,FALSE
IGKV4-1,FALSE,TRUE
RP11-159A18.1,FALSE,FALSE
RP11-266K4.14,FALSE,TRUE
SLN,FALSE,TRUE
MKL1,FALSE,TRUE
LCA5,FALSE,TRUE
FAM192A,FALSE,TRUE
TRAV3,FALSE,FALSE
RP5-1139B12.3,FALSE,TRUE
LINC01184,FALSE,TRUE
BNIP1,FALSE,TRUE
RP11-350J20.9,FALSE,FALSE
RRM2P3,FALSE,TRUE
RBMXP4,FALSE,TRUE
GRB10,FALSE,TRUE
HMSD,FALSE,FALSE
